doc_id,date,doc_type,speaker,speaker_role,turn_idx,turn_type,text,sent_idx
ECB_20180308,20180308,presser,Christine Lagarde,president,55,answer,We are talking about a global market and so massive deregulation in one part of the market is going to affect the whole world.,4
ECB_20180308,20180308,presser,Christine Lagarde,president,56,answer,"On your first question, the information will follow our gradual assessment of the convergence of our inflation path to our objective.",0
ECB_20180308,20180308,presser,Christine Lagarde,president,56,answer,"As we see more information coming that says that this convergence is progressing, is becoming more robust and is becoming more and more self-sustained, so will be the information - it will be clearer.",1
ECB_20180308,20180308,presser,Christine Lagarde,president,56,answer,We'll be in a position to provide you with more clarity about the oncoming developments.,2
ECB_20180308,20180308,presser,Christine Lagarde,president,59,answer,"Draghi: Now, responding to the first question, that's what I read here, and I repeat it: regarding non-standard monetary policy measures we confirm that our net asset purchases at the current monthly pace of €30 billion are intended to run until the end of September 2018, or beyond if necessary, and in any case until the Governing Council sees a sustained adjustment in the path of inflation consistent with its inflation aim.",0
ECB_20180308,20180308,presser,Christine Lagarde,president,59,answer,"Before I reiterate this, we continue to expect the ECB interest rates to remain at their present levels for an extended period of time and well past the horizon of our net asset purchases.",1
ECB_20180308,20180308,presser,Christine Lagarde,president,60,answer,We deal with price stability for the eurozone; that's what matters.,1
ECB_20180308,20180308,presser,Christine Lagarde,president,60,answer,We don't look at individual countries - or we do look at the individual countries only as far as the developments in individual countries are useful to assess the convergence to our objective.,2
ECB_20180308,20180308,presser,Christine Lagarde,president,60,answer,Our mandate is price stability for the whole of the euro area.,3
ECB_20180308,20180308,presser,Christine Lagarde,president,63,answer,"Draghi: Now, on the first point, as a matter of fact the BIS, the Basel Committee was not able to agree on a treatment of the sovereign exposures in the banks' balance sheets.",0
ECB_20180308,20180308,presser,Christine Lagarde,president,63,answer,"As a matter of fact, most countries don't have any specific risk weight with respect to that.",2
ECB_20180308,20180308,presser,Christine Lagarde,president,63,answer,"Basically, our experience from the crisis in the eurozone has shown that sovereign bonds are not riskless: they're risky and they are in the banks.",3
ECB_20180308,20180308,presser,Christine Lagarde,president,63,answer,"These are risky assets in banks' portfolios, so we have to take this into account.",4
ECB_20180308,20180308,presser,Christine Lagarde,president,63,answer,"At the same time, we want to keep a level playing field across the world with a treatment of similar risks.",5
ECB_20180308,20180308,presser,Christine Lagarde,president,63,answer,"This is a complex issue that people are working on in the European Commission, in the European Parliament.",6
ECB_20180308,20180308,presser,Christine Lagarde,president,64,answer,"Now, the other point was about inflation; shall we throw away the books?",0
ECB_20180308,20180308,presser,Christine Lagarde,president,64,answer,"Well, I think this was suggested, or it was more frequent, about until a year ago.",1
ECB_20180308,20180308,presser,Christine Lagarde,president,64,answer,"Then you had two views: one was that we should lower it to 1% or 0%, some people said and others said we should raise it to 4%.",3
ECB_20180308,20180308,presser,Christine Lagarde,president,64,answer,"The ones that were suggesting 4%, the idea was that then expectations for inflation will adjust and therefore the policy would have to become even more accommodative.",5
ECB_20180308,20180308,presser,Christine Lagarde,president,64,answer,"The point is, basically, that the ECB is following best practice like all the other central banks - or most of them, certainly all the large central banks in the world.",6
ECB_20180308,20180308,presser,Christine Lagarde,president,64,answer,"And on the other hand, there are serious costs about changing course on credibility and the anchoring of expectations.",8
ECB_20180308,20180308,presser,Christine Lagarde,president,64,answer,We can go on on this for a while about changing objective.,9
ECB_20180426,20180426,presser,Christine Lagarde,president,3,answer,I think it's always wrong to fix attention to one specific week or one specific month.,1
ECB_20180426,20180426,presser,Christine Lagarde,president,3,answer,You know this - there is a certain amount of flexibility around purchases.,2
ECB_20180426,20180426,presser,Christine Lagarde,president,3,answer,"So, what's happened here is that we had a higher seasonal amount of purchases at some point and therefore we kind of averaged down with lower purchases.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,3,answer,This coincided also with a downsize of the programme that took place after December.,4
ECB_20180426,20180426,presser,Christine Lagarde,president,3,answer,There is no specific strategy behind the lower amount of purchases of the private corporate bonds.,5
ECB_20180426,20180426,presser,Christine Lagarde,president,4,answer,"Now, the first question perhaps suggests that I report on the exchanges we had today because this would explain the answer to your question.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,4,answer,"First of all, the interesting thing is that we didn't discuss monetary policy per se.",1
ECB_20180426,20180426,presser,Christine Lagarde,president,4,answer,All Governing Council members reported on the situation of their own countries.,2
ECB_20180426,20180426,presser,Christine Lagarde,president,4,answer,"It's quite clear that since our last meeting, broadly all countries experienced, to different extents of course, some moderation in growth or some loss of momentum.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,4,answer,"When we look at the indicators that showed significant, sharp declines, we see that, first of all, the fact that all countries reported means that this loss of momentum is pretty broad across countries.",4
ECB_20180426,20180426,presser,Christine Lagarde,president,4,answer,"It's also broad across sectors because when we look at the indicators, it's both hard and soft survey-based indicators.",5
ECB_20180426,20180426,presser,Christine Lagarde,president,4,answer,"Sharp declines were experienced by PMI, almost all sectors, in retail, sales, manufacturing, services, in construction.",6
ECB_20180426,20180426,presser,Christine Lagarde,president,4,answer,"Then we had declines in industrial production, in capital goods production.",7
ECB_20180426,20180426,presser,Christine Lagarde,president,4,answer,Also we had declines in national business and confidence indicators.,9
ECB_20180426,20180426,presser,Christine Lagarde,president,5,answer,"And these declines were sharp and in some cases, the extent of these declines was unexpected.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,5,answer,"The issue is how the Governing Council has read these new developments and I think this was your question, really.",1
ECB_20180426,20180426,presser,Christine Lagarde,president,5,answer,"First of all, we have to look at - the present figures now - first of all, the decline stabilised and the levels at which they are today are still above historical averages.",2
ECB_20180426,20180426,presser,Christine Lagarde,president,5,answer,"Second, these declines happened, as I've just said in the Introductory Statement, after a period of very strong growth for the euro area.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,5,answer,"We had four quarters, if I'm not mistaken, at 0.7%[1].",4
ECB_20180426,20180426,presser,Christine Lagarde,president,6,answer,Then we discussed the possible causes of this or how to read through - to read this normalisation.,0
ECB_20180426,20180426,presser,Christine Lagarde,president,6,answer,"Clearly there is some unexpected component, as I was saying, which is mostly due to temporary factors like the - especially in one country it's cold weather, it's the strikes, it's the timing of Easter.",1
ECB_20180426,20180426,presser,Christine Lagarde,president,6,answer,There are several temporary factors which may have produced this unexpected size.,2
ECB_20180426,20180426,presser,Christine Lagarde,president,6,answer,"Then the discussion was how much of this is supply, is the effect of supply constraints that are limited to labour shortages in some sectors like construction?",3
ECB_20180426,20180426,presser,Christine Lagarde,president,6,answer,"But there are also other phenomena like for example the drop in backlogs, in manufacturing and capital goods sectors that would - could suggest a softening in demand and therefore warrant monitoring by the Governing Council.",4
ECB_20180426,20180426,presser,Christine Lagarde,president,7,answer,"So if I had to just give you an idea what the bottom line of this discussion is in my view, it's basically caution in reading these developments, caution tempered by an unchanged confidence in the convergence of inflation to our inflation aim.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,7,answer,"The overall growth remains, as I've just said, solid and broad based.",1
ECB_20180426,20180426,presser,Christine Lagarde,president,7,answer,"The risks are broadly balanced but, as I said, with more prominence to global risks and I mentioned protectionism.",2
ECB_20180426,20180426,presser,Christine Lagarde,president,7,answer,"Now, having said that, measures of underlying inflation since our last meeting moved sideways.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,7,answer,There hasn't been any convincing upward trend or signs that this upward trend is about to come.,4
ECB_20180426,20180426,presser,Christine Lagarde,president,7,answer,There are certain encouraging signs on nominal wage growth where we start seeing some movements which may support price pressures in the coming months.,5
ECB_20180426,20180426,presser,Christine Lagarde,president,7,answer,This is about it - I think I've answered your question.,6
ECB_20180426,20180426,presser,Christine Lagarde,president,10,answer,I said caution tempered by an unchanged confidence that inflation will converge towards our aim over the medium term.,1
ECB_20180426,20180426,presser,Christine Lagarde,president,10,answer,But such convergence remains conditional on an ample degree of monetary accommodation.,2
ECB_20180426,20180426,presser,Christine Lagarde,president,10,answer,"In the end, steady hand were words used in the discussion in the Governing Council.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,10,answer,"Our policy has, as you've just reminded us, served us well and will continue to do so.",4
ECB_20180426,20180426,presser,Christine Lagarde,president,10,answer,"Therefore the other words we used were patience, prudence first of all in assessing, patience and persistence.",5
ECB_20180426,20180426,presser,Christine Lagarde,president,10,answer,"Finally, it goes without saying that the Governing Council shares its steadfast commitment to price stability, defined as a rate of inflation which is close but below 2% in the medium term.",6
ECB_20180426,20180426,presser,Christine Lagarde,president,11,answer,"Now, on your first question you're right; the exchange rate stabilised and recent volatility is less.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,14,answer,The answer to your second question is in the very carefully prepared opinion of the ECB that was submitted about two weeks ago.,0
ECB_20180426,20180426,presser,Christine Lagarde,president,15,answer,"The answer to the first question: we have to see what the exchange of, so far, rhetoric - almost rhetoric - about protectionism will produce.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,15,answer,"If we have an increase in tariffs, increase in protectionism, there may be direct effects, trade related effects.",1
ECB_20180426,20180426,presser,Christine Lagarde,president,15,answer,They don't seem to be so far from what we can appreciate now.,2
ECB_20180426,20180426,presser,Christine Lagarde,president,15,answer,However we don't know the extent of the retaliation yet.,4
ECB_20180426,20180426,presser,Christine Lagarde,president,15,answer,Obviously we can't know now what are going to be the direct effects of potential retaliation.,5
ECB_20180426,20180426,presser,Christine Lagarde,president,15,answer,"What is certainly known is that these events have a profound and rapid effect on confidence, on business confidence, on exporters' confidence generally speaking.",6
ECB_20180426,20180426,presser,Christine Lagarde,president,15,answer,This is why we say there are risks and these risks have acquired more prominence recently.,8
ECB_20180426,20180426,presser,Christine Lagarde,president,15,answer,"We'll have to see, basically, how the growth outlook and therefore how the change in the growth outlook could alter what is the convergence of our inflation rate to our objective.",9
ECB_20180426,20180426,presser,Christine Lagarde,president,18,answer,Draghi: The answer to the first question is we haven't discussed that.,0
ECB_20180426,20180426,presser,Christine Lagarde,president,18,answer,It would be premature for me to make any comment about that.,1
ECB_20180426,20180426,presser,Christine Lagarde,president,19,answer,"As far as the second question is concerned, to some extent this increase in yields in the United States ought to be expected for at least two reasons.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,19,answer,One is the different position in the business cycle of the US economy.,1
ECB_20180426,20180426,presser,Christine Lagarde,president,19,answer,"They have, I think, an unemployment rate which is below 4% amongst other things.",2
ECB_20180426,20180426,presser,Christine Lagarde,president,19,answer,It's a natural development of the economic situation in the United States.,4
ECB_20180426,20180426,presser,Christine Lagarde,president,22,answer,"Draghi: No, don't get me wrong, we are concerned about these developments and we have to assess their impact on the medium-term outlook for growth and prices.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,22,answer,I mentioned before caution and I mentioned some developments that the changes in these indicators - that may suggest a more durable softening in demand.,2
ECB_20180426,20180426,presser,Christine Lagarde,president,22,answer,Therefore they warrant monitoring so we will have to assess this.,3
ECB_20180426,20180426,presser,Christine Lagarde,president,22,answer,"I described however how all this is happening in a context of an economy which is still very - which still grows strongly, which is just past the period of a year or even more than a year, with very strong growth given the history of the eurozone and more generally of Europe.",4
ECB_20180426,20180426,presser,Christine Lagarde,president,23,answer,The second question is about whether the increased demand has actually caused an increase in potential output growth.,0
ECB_20180426,20180426,presser,Christine Lagarde,president,23,answer,From this viewpoint it isn't necessarily linked to an overshooting of the inflation rate.,1
ECB_20180426,20180426,presser,Christine Lagarde,president,23,answer,"It simply would suggest that there is more room for keeping the ample monetary accommodation in place, be it based on assets or be it based on keeping low rates for a longer period of time while at the same time if it were the case of a durable increase in potential output growth, well, at the same time the neutral rate would be higher.",2
ECB_20180426,20180426,presser,Christine Lagarde,president,23,answer,"It actually doesn't necessarily suggest any overshooting of inflation; it's in a sense two different things, really.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,27,answer,"It is actually a very, I would say, legitimate question and a proper one.",1
ECB_20180426,20180426,presser,Christine Lagarde,president,27,answer,"Well, the reason why we didn't discuss monetary policy per se is that the reading of the current developments since the beginning of the year is actually very important in deciding the next steps.",2
ECB_20180426,20180426,presser,Christine Lagarde,president,27,answer,"Careful assessment, monitoring, the use of more information, are all important components in the next decisions.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,27,answer,"The very first thing we have to do is understand exactly - and place what's happened in the proper context - whether it's temporary or permanent, whether it's more supply or more demand.",4
ECB_20180426,20180426,presser,Christine Lagarde,president,27,answer,Whether it's something that is just the beginning of a more significant decline or it's simply normalisation after a prolonged period of very strong growth.,5
ECB_20180426,20180426,presser,Christine Lagarde,president,28,answer,"At the same time, this is combined with my answer to the previous question; what has happened to potential output growth?",0
ECB_20180426,20180426,presser,Christine Lagarde,president,28,answer,It was estimated a few years ago to be - I can't remember what the figure is; has it gone up permanently or not?,1
ECB_20180426,20180426,presser,Christine Lagarde,president,28,answer,It is a complex reading which is essential I think for informing our next decisions.,2
ECB_20180426,20180426,presser,Christine Lagarde,president,28,answer,You are right to ask why not discussing monetary policy; that's the answer.,3
ECB_20180426,20180426,presser,Christine Lagarde,president,29,answer,"Well, thank you for the question and for the terms of the question.",1
ECB_20180426,20180426,presser,Christine Lagarde,president,29,answer,"I will certainly miss you, miss the ECB - miss everything that I have been doing, for many years now.",2
ECB_20180426,20180426,presser,Christine Lagarde,president,29,answer,"I have been a member of the Governing Council for 18 years, eight as Vice President of the ECB.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,29,answer,And I have worked in central banks for 33 years of my life.,4
ECB_20180426,20180426,presser,Christine Lagarde,president,29,answer,"It's really a change which I am contemplating with equanimity, no big deal.",5
ECB_20180426,20180426,presser,Christine Lagarde,president,30,answer,"Regarding your question - which is an important one of course - as other central banks, after the big crises and all the unconventional measures that we had to take, started to normalise and thinking about the future monetary policy.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,30,answer,"Well, the first thing to retain is nevertheless that the set of unconventional instruments that were used are now part of the toolkit of monetary policy to be used if necessary in situations that may justify again that those instruments would be used.",1
ECB_20180426,20180426,presser,Christine Lagarde,president,31,answer,"Thinking more about the future, as was implicit in your question, I have doubts that on the other hand, one can go back to the simple life of monetary policy as it used to be, with very small central bank balance sheets and just policy targeting the overnight money market rate.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,31,answer,Perhaps things will have to change a bit for two main reasons.,1
ECB_20180426,20180426,presser,Christine Lagarde,president,31,answer,The first one is that the structure of the financial system has changed enormously.,2
ECB_20180426,20180426,presser,Christine Lagarde,president,31,answer,Even in Europe we are now a much less bank-based system than we used to be.,3
ECB_20180426,20180426,presser,Christine Lagarde,president,31,answer,"In my presentation of the Annual Report in the European Parliament I had the occasion of quoting the numbers, which are impressive.",4
ECB_20180426,20180426,presser,Christine Lagarde,president,31,answer,"Just to sum up, if you take the financing of non-financial firms and you take only the debt instruments of financing non-financial firms, in 2007 61% of debt instruments were bank loans.",5
ECB_20180426,20180426,presser,Christine Lagarde,president,32,answer,"If you take total external financing of non-financial firms including then equity instruments, bank loans represent only 15% of total external financing of non-financial firms.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,32,answer,"So, the structure has evolved dramatically, which means that the system that monetary policy has to think about, to decide on proper transmission of monetary policy, is different.",1
ECB_20180426,20180426,presser,Christine Lagarde,president,32,answer,The second element which makes it different is that the complexity of the financial sector and the growing importance of the non-bank part of the financial system mean that the spectrum of interest rates that are more and more relevant is different.,2
ECB_20180426,20180426,presser,Christine Lagarde,president,32,answer,Monetary policy trying to influence only the overnight rate perhaps will not be enough.,3
ECB_20180426,20180426,presser,Christine Lagarde,president,32,answer,"I am not fully sure of that but I think reading, by the way, several academic papers that have been thinking about this, that other instruments may become necessary and a broader targeting of other interest rates to ensure an effective transmission of monetary policy.",4
ECB_20180426,20180426,presser,Christine Lagarde,president,33,answer,All central banks are now thinking about this medium-to-long-term future of monetary policy in an ever-more-complex environment of finance.,0
ECB_20180426,20180426,presser,Christine Lagarde,president,36,answer,"Draghi: Yes, the present situation is one where Latvia can't vote until there will be a governor in place and so that's a fact.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,37,answer,"The second point is, I think the reputation of the ECB is pretty good.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,37,answer,It may happen that - we are people - so members might have problems.,1
ECB_20180426,20180426,presser,Christine Lagarde,president,37,answer,"Now, what we care about however - different judiciaries in different countries will do their jobs - what's really very important for us is that the independence of the central bank governors, even personal independence beyond the institutional independence, be preserved and be protected.",4
ECB_20180426,20180426,presser,Christine Lagarde,president,37,answer,"On this point, the Governing Council is absolutely compact and in full agreement.",5
ECB_20180426,20180426,presser,Christine Lagarde,president,38,answer,"Constâncio: Well, on the particular point of financial stability and NPLs, let me first start by signalling that the situation has continued to improve enormously for various reasons.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,38,answer,"Certainly one of the reasons has been the pressure exerted by the SSM, by ECB Banking Supervision on the banks that have higher NPL ratios.",1
ECB_20180426,20180426,presser,Christine Lagarde,president,38,answer,"Indeed those banks over-complied with the targets that they defined and were part of the supervisory dialogue with the SSM, which is a good sign.",2
ECB_20180426,20180426,presser,Christine Lagarde,president,38,answer,"By the end of last year, the average ratio of NPLs over total credit was 4.8% coming below 5%, which is big progress - although more progress is necessary.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,38,answer,That's an average; the situation as you know is quite heterogeneous particularly in six countries where the numbers are well above the average.,4
ECB_20180426,20180426,presser,Christine Lagarde,president,39,answer,"Progress is still necessary and the progress has to be gradual, as everyone acknowledges.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,39,answer,It cannot be done from one moment to the other.,1
ECB_20180426,20180426,presser,Christine Lagarde,president,39,answer,"By the way, the banks are much better capitalised than before.",2
ECB_20180426,20180426,presser,Christine Lagarde,president,39,answer,"That's very important because it means that in the short term, the question of NPLs is not a question of immediate solvency issues because the banks have the capital.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,39,answer,The problem is that having an important part of their total assets in assets that are not generating normal income affects the profitability of the banks.,4
ECB_20180426,20180426,presser,Christine Lagarde,president,40,answer,Of course if the bank is not profitable for many years then the solvency issue may arise later down the road.,0
ECB_20180426,20180426,presser,Christine Lagarde,president,40,answer,"Indeed in terms of the common equity capital ratio, the average now is 14.3%.",2
ECB_20180426,20180426,presser,Christine Lagarde,president,40,answer,"No bank, however small, has less than 11% in common equity - and that's not total capital; it's just common equity.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,40,answer,"All these considerations are important, as it is also important to look to the SSM Regulation that brought supervision to the ECB.",4
ECB_20180426,20180426,presser,Christine Lagarde,president,40,answer,There you see that there are micro-supervision competencies and macro-supervision competencies.,5
ECB_20180426,20180426,presser,Christine Lagarde,president,40,answer,The ECB inherited then also a macroprudential capacity via the SSM Regulation.,6
ECB_20180426,20180426,presser,Christine Lagarde,president,40,answer,"The ECB's banking supervision, or SSM, has in its mandate, in its basic legislation, both dimensions of supervision.",7
ECB_20180426,20180426,presser,Christine Lagarde,president,43,answer,Draghi: The answer to your first question is that we did say on a variety of other occasions that we will be reacting to any unwanted or unwarranted tightening of financial conditions that might affect our medium-term outlook for price stability.,0
ECB_20180426,20180426,presser,Christine Lagarde,president,43,answer,"When we say that the ample degree of monetary accommodation remains essential to guarantee the self-sustained convergence of inflation to our inflation aim, that's what we mean.",2
ECB_20180426,20180426,presser,Christine Lagarde,president,43,answer,We mean that we are ready to adapt this ample accommodation to any unwanted tightening of financing conditions that may alter our medium-term outlook for price stability.,3
ECB_20180426,20180426,presser,Christine Lagarde,president,44,answer,"On the second question, you are right; there haven't been many steps recently in completing the banking union.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,44,answer,There has been a prolonged discussion so you should understand that this is mostly for member states to discuss.,1
ECB_20180426,20180426,presser,Christine Lagarde,president,44,answer,"We are not really, in a sense, party to any negotiation.",2
ECB_20180426,20180426,presser,Christine Lagarde,president,44,answer,"These are important decisions and are, to some extent, political decisions.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,44,answer,"Having said that, it's unquestionable that the decision that leaders took in June 2012 to proceed with the banking union, to create the SSM, to create the Single Resolution Board, to establish the Single Resolution Fund and ESM were all decisions that were addressing evident fragilities - apparent fragilities - of the monetary union, and which were made evident by the crisis but were actually pre-existing the crisis.",4
ECB_20180426,20180426,presser,Christine Lagarde,president,45,answer,"There are several reasons why a banking union and a capital market union are essential for risk sharing in the future, without even thinking to fiscal capacity or other forms of risk sharing.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,45,answer,"It's overdue; progress should be made, that's what we say each and every time in our Introductory Statement.",2
ECB_20180426,20180426,presser,Christine Lagarde,president,45,answer,"Having said that, we cannot do much more on that and we certainly contribute as an advisor to the ongoing discussion.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,48,answer,"Draghi: Now, the first question, clearly the ECB welcomes any work on deepening the monetary union.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,48,answer,It's apparent that the political decisions that underpin such progress are easier in certain countries than others.,1
ECB_20180426,20180426,presser,Christine Lagarde,president,48,answer,We have to be patient; simply there is no alternative.,2
ECB_20180426,20180426,presser,Christine Lagarde,president,48,answer,Our leaders have to discuss the pros and the cons.,4
ECB_20180426,20180426,presser,Christine Lagarde,president,48,answer,All of them are aware that the monetary union remains fragile if this progress is not achieved.,5
ECB_20180426,20180426,presser,Christine Lagarde,president,48,answer,It's something on which all of us can count; their awareness.,7
ECB_20180426,20180426,presser,Christine Lagarde,president,49,answer,"Of course all of us would have liked that the repair after the crisis would have been shorter in time, as it had been the case in previous episodes of recession.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,49,answer,"But this was very special and much more severe than normal, and so affected the financial system and the banking sector in a big way.",4
ECB_20180426,20180426,presser,Christine Lagarde,president,49,answer,We know that these types of crisis take more time.,5
ECB_20180426,20180426,presser,Christine Lagarde,president,49,answer,"We can look back, and perhaps with a little bit more optimism than was implicit in your question, in the sense that we can say that most of the work has been done and that we are on the path to - as this press conference also indicated in the initial statement in the answers of the President, that everyone feels confident that we are on the way to the normalisation of our objective regarding price stability, and meaning that most of the way has been achieved.",6
ECB_20180426,20180426,presser,Christine Lagarde,president,50,answer,"Of course when we leave with a sense of the work almost done in that respect and that monetary policy, perhaps hopefully in the next few years, will not be as exciting as it has been during the years I spent in the Board.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,50,answer,"I came on the 1stJune 2010, at the peak of the crisis.",1
ECB_20180426,20180426,presser,Christine Lagarde,president,50,answer,"So, that's a sense of fulfilment but at the same time, yes, we would like to see the work done.",2
ECB_20180426,20180426,presser,Christine Lagarde,president,50,answer,"Well, it's never done because we know that some time down the road there will be another recessionary episode - very unlikely of the same scale of the one we had - but it will come.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,50,answer,"The conditions now of inertia, of self-sustainability, of growth at this moment in the euro area allow us to contemplate a few years of growth if there are no external shocks that can derail this smooth development.",4
ECB_20180426,20180426,presser,Christine Lagarde,president,50,answer,We all know that these external shocks may indeed happen.,5
ECB_20180426,20180426,presser,Christine Lagarde,president,51,answer,"Draghi: Well, before we leave, just let me share with all of you just two words on Vítor Constâncio.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,51,answer,You've been next to me on this podium now for almost seven years.,1
ECB_20180426,20180426,presser,Christine Lagarde,president,51,answer,"Plus six years as central bank governors we've been sitting next to each other at the Governing Council, fiercely disagreeing on a variety of things, of course.",2
ECB_20180426,20180426,presser,Christine Lagarde,president,51,answer,"But basically, with an enormous - actually agree more often than not - and an enormous respect for you.",3
ECB_20180426,20180426,presser,Christine Lagarde,president,51,answer,"Just one thing; I think you know it, but I just want to let you know this and tell you in front of all our friends here.",4
ECB_20180426,20180426,presser,Christine Lagarde,president,51,answer,You have been a fundamental presence in the Governing Council and in the board.,5
ECB_20180426,20180426,presser,Christine Lagarde,president,51,answer,You have been fundamental in taking key decisions over the last six years.,6
ECB_20180426,20180426,presser,Christine Lagarde,president,51,answer,It's with the memory of your advice and the passion that you put in carrying forward your arguments and your convictions that I will always remember you.,7
ECB_20180426,20180426,presser,Christine Lagarde,president,53,answer,"Draghi: Now, one word however before we leave in which I want to welcome Vítor's successor, Luis de Guindos, who will join us as of 1stJune and attend our press conference in Riga.",0
ECB_20180426,20180426,presser,Christine Lagarde,president,54,answer,"[1]According to Eurostat, euro area GDP quarter-on-quarter growth was 0.7% in 2017Q4, 0.7% in 2017Q3, 0.7% in 2017Q2, and 0.6% in 2017Q1.",0
ECB_20180614,20180614,presser,Christine Lagarde,president,4,answer,"Draghi: Well, frankly, we didn't discuss if we want to raise rates.",0
ECB_20180614,20180614,presser,Christine Lagarde,president,4,answer,We said at least through the summer - let me re-read this because it's quite important.,1
ECB_20180614,20180614,presser,Christine Lagarde,president,4,answer,"We keep them unchanged and we expect them to remain at their present levels at least, at least through the summer of 2019 and in any case for as long as necessary.",3
ECB_20180614,20180614,presser,Christine Lagarde,president,4,answer,"You see, in a sense this and the other question you asked about ""subject to incoming data,"" it really tells something about the environment in which we took this decision when news are still good, but they're not as good as they were a quarter ago, but are still solid.",4
ECB_20180614,20180614,presser,Christine Lagarde,president,4,answer,"The quarterly real GDP growth moderated to 0.4%, so 0.4% is less than 0.7% but it's still high growth.",7
ECB_20180614,20180614,presser,Christine Lagarde,president,5,answer,Then we go through the various causes of this moderation.,0
ECB_20180614,20180614,presser,Christine Lagarde,president,5,answer,"Basically, it's a pullback from the very high levels of growth in 2017, mostly justified by an extraordinary pickup in exports, which is unlikely to repeat itself now, compounded by an increase - an undeniable increase in uncertainty - and for a variety of reasons really, mostly geopolitical reasons, and some temporary and supply-side factors at both the domestic and the global level as well as weaker impetus from external trade.",1
ECB_20180614,20180614,presser,Christine Lagarde,president,5,answer,"The assessment that the Governing Council gave of the current economic environment, of the underlying strength of the economy, while being overall appropriate for achieving the decisions that were taken today, doesn't want to underplay the existing risks.",2
ECB_20180614,20180614,presser,Christine Lagarde,president,6,answer,"By the way, we may well have this soft patch being somewhat longer than it is in the staff projections.",0
ECB_20180614,20180614,presser,Christine Lagarde,president,6,answer,"In some countries, for example, it is foreseen that it may extend into the second quarter, but this at the same time doesn't tell that the underlying strength isn't changed.",1
ECB_20180614,20180614,presser,Christine Lagarde,president,6,answer,The underlying strength of the economy in the medium term is what we assess to be adequate.,2
ECB_20180614,20180614,presser,Christine Lagarde,president,7,answer,"As far as whether a specific risk may have an impact, we've seen some volatility, then it has receded.",0
ECB_20180614,20180614,presser,Christine Lagarde,president,7,answer,"At this point in time, we have a variety of reasons - this is just one of them - which we felt is less than it was two weeks ago.",1
ECB_20180614,20180614,presser,Christine Lagarde,president,10,answer,"Draghi: Well, to say that we anticipate - because that's what we say - a series of actions, means that based on the current assessment, we are taking these actions.",0
ECB_20180614,20180614,presser,Christine Lagarde,president,10,answer,So we have this forward guidance on interest rates which is both state and date dependent.,1
ECB_20180614,20180614,presser,Christine Lagarde,president,10,answer,"This in a sense shows the environment, as I said responding to the first question, in which these decisions were taken.",2
ECB_20180614,20180614,presser,Christine Lagarde,president,10,answer,"We've taken these decisions knowing that the economy is in a better situation with an increase in uncertainty and at the same time, probably because of information that came after the cut-off date, probably in some countries this soft patch, as I said before, will continue in Q2 while the projections have revised Q1, but have kept unchanged the Q2, Q3 and Q4 for this year.",3
ECB_20180614,20180614,presser,Christine Lagarde,president,11,answer,"Having said that, basically the Governing Council judged the progress towards a sustained adjustment of the inflation rate towards our aim to be consistent with our objective.",0
ECB_20180614,20180614,presser,Christine Lagarde,president,11,answer,"By and large, the situation is overall similar and in fact you will notice that they still remain broadly balanced.",3
ECB_20180614,20180614,presser,Christine Lagarde,president,11,answer,"At some point, we say that so far, because we have an unquestionable increase in the geopolitical global uncertainty, we may also have some increase in the - but less so - in the domestic uncertainty.",4
