STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,s_adj,Seasonal adjustment,age,Age class,unit,Unit of measure,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2023-04,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2023-05,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2023-06,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2023-07,,6.1,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2023-08,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2023-09,,6.1,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2023-10,,6.1,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2023-11,,6.1,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2023-12,,6.1,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2024-01,,6.1,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2024-02,,6.1,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2024-03,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2024-04,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2024-05,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2024-06,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2024-07,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2024-08,,5.9,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2024-09,,5.9,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2024-10,,5.8,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2024-11,,5.8,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2024-12,,5.9,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2025-01,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2025-02,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2025-03,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2025-04,,5.9,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2025-05,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2025-06,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2025-07,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2025-08,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2025-09,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2025-10,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2025-11,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2025-12,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2026-01,,5.9,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2026-02,,6.0,,,,,
dataflow,ESTAT:UNE_RT_M(1.0),Unemployment by sex and age - monthly data,M,Monthly,SA,"Seasonally adjusted data, not calendar adjusted data",TOTAL,Total,PC_ACT,Percentage of population in the labour force,T,Total,EU27_2020,European Union - 27 countries (from 2020),2026-03,,6.0,,,,,
