,date,unemployment,inflation,rate_change,vix,bond_yields,governor
27,2020-04-29,-0.10848207185187504,-0.6712490911231483,-0.1727068684072837,1.8824929770531529,-1.661162563230302,Powell
28,2020-06-10,5.313118088314544,-0.742081809644429,-0.1727068684072837,1.0767903044916034,-1.603689591671368,Powell
29,2020-07-29,3.9729472622059916,-0.6967709726381288,-0.1727068684072837,0.7907659684276854,-1.688664107072889,Powell
30,2020-09-16,2.3281921574364035,-0.6115714033587532,-0.1727068684072837,0.8109084840165278,-1.643435453441323,Powell
31,2020-11-05,2.0236078787753686,-0.5933365543196318,-0.1727068684072837,1.34535786201212,-1.4892866726675889,Powell
32,2020-12-16,1.2926056099888852,-0.5723388493654927,-0.1727068684072837,0.44834217891343825,-1.4377869663636371,Powell
33,2021-01-27,1.2926056099888852,-0.5392536497831498,-0.1727068684072837,0.46579921358282117,-1.3184857670234296,Powell
34,2021-03-17,0.9880213313278503,-0.4913871710554573,-0.1727068684072837,0.032062669657422695,-0.8897149366667966,Powell
35,2021-04-28,0.8661876198634362,-0.43502491038908425,-0.1727068684072837,-0.2673903516336994,-0.8701866318850806,Powell
36,2021-06-16,0.7443539083990222,-0.30523975378110113,-0.1727068684072837,-0.33990345897872826,-0.9639896683672787,Powell
37,2021-07-28,0.8052707641312294,-0.22131800536242063,-0.1727068684072837,-0.02567939618964592,-1.1262662939454458,Powell
38,2021-09-22,0.3788527740057806,-0.15117600081989385,-0.1727068684072837,0.6457394976116453,-1.0807924036171943,Powell
39,2021-11-03,0.1351853510769525,-0.11228880381601236,-0.1727068684072837,-0.4728443692162661,-0.9312873548642693,Powell
40,2021-12-15,-0.2303157833162891,0.051479480546696856,-0.1727068684072837,0.31405840015318004,-1.007764418725638,Powell
41,2022-01-26,-0.41306635051291013,0.09679031755299707,-0.1727068684072837,1.5588690907310092,-0.7657893701060694,Powell
42,2022-03-16,-0.4739832062451172,0.2345877563145341,0.6677998911748304,1.380271675224905,-0.4713517945864314,Powell
43,2022-05-04,-0.5958169177095309,0.3563606307689652,1.5083066507569445,1.3023870937889943,0.15201247062074183,Powell
44,2022-06-15,-0.5958169177095309,0.48642207296844947,2.3488134103390585,1.7643231083135757,0.35047902586692414,Powell
45,2022-07-27,-0.5958169177095309,0.6195226566744546,2.3488134103390585,0.6900531343574917,0.15031683403223053,Powell
46,2022-09-21,-0.534900061977324,0.6296070807642723,2.3488134103390585,1.0217339756899761,0.6545374959431138,Powell
47,2022-11-02,-0.656733773441738,0.6690123132522212,2.3488134103390585,0.8404508231384311,0.9555515275990226,Powell
48,2022-12-14,-0.534900061977324,0.7238550031653329,1.5083066507569445,0.40268567364487146,0.733153374137718,Powell
49,2023-02-01,-0.656733773441738,0.7156700425170924,0.6677998911748304,-0.020308178224745663,0.6646149724861966,Powell
50,2023-03-22,-0.5958169177095309,0.8377882739609005,0.6677998911748304,0.24557364225033002,0.7710706231476051,Powell
51,2023-05-03,-0.656733773441738,0.843313985790936,0.6677998911748304,-0.2378477563858142,0.6987151351603136,Powell
52,2023-06-14,-0.534900061977324,0.8946340344124002,-0.1727068684072837,-0.663527473363863,0.839901404823529,Powell
53,2023-07-26,-0.5958169177095309,0.9135250617313385,0.6677998911748304,-0.7642403074340567,0.9624304169410506,Powell
54,2023-09-20,-0.4739832062451172,0.9973777387521432,-0.1727068684072837,-0.7306693627439922,1.3504807039413282,Powell
55,2023-11-01,-0.4739832062451172,1.0392350058646698,-0.1727068684072837,-0.1895057701977884,1.6896465588387368,Powell
56,2023-12-13,-0.534900061977324,1.0542925706015187,-0.1727068684072837,-1.0046082662923992,1.0599487893780342,Powell
57,2024-01-31,-0.534900061977324,1.0865143777104211,-0.1727068684072837,-0.838096283301806,1.0907785455327808,Powell
58,2024-03-20,-0.41306635051291013,1.162631058169173,-0.1727068684072837,-0.7696116534619472,1.21249827655124,Powell
59,2024-05-01,-0.4739832062451172,1.2032450401199433,-0.1727068684072837,-0.5238723485757143,1.4800392508002707,Powell
60,2024-06-12,-0.3521494947807031,1.2369864179821033,-0.1727068684072837,-0.8998668266540442,1.2908068713210121,Powell
61,2024-07-31,-0.2912326390484964,1.2315297775499416,-0.1727068684072837,-0.24993331696431598,1.244979877027233,Powell
62,2024-09-18,-0.2303157833162891,1.2685520468111866,-1.8537203875715118,-0.26067600902009735,0.8199969435061204,Powell
63,2024-11-07,-0.2912326390484964,1.288064716711003,-1.0132136279893977,-0.44061629304892197,1.331696863694676,Powell
64,2024-12-18,-0.2303157833162891,1.3486748683467165,-1.0132136279893977,-0.4943298813908198,1.3605389118868148,Powell
65,2025-01-29,-0.2912326390484964,1.3916372778252517,-0.1727068684072837,-0.4218166459828,1.5528395159020472,Powell
66,2025-03-19,-0.2912326390484964,1.4638168886051035,-0.1727068684072837,0.2885446665994374,1.2707472470861148,Powell
67,2025-05-07,-0.2303157833162891,1.458291176775068,-0.1727068684072837,0.6994529578905527,1.3867442046183496,Powell
68,2025-06-18,-0.2303157833162891,1.491618126249975,-0.1727068684072837,0.27511623749821523,1.3541224688871079,Powell
69,2025-07-30,-0.2912326390484964,1.523390969272686,-0.1727068684072837,-0.47955871182986815,1.3608542162111243,Powell
70,2025-09-17,-0.16939892758408234,1.587765512092611,-1.0132136279893977,-0.4285307324704202,1.1412622712361784,Powell
71,2025-10-29,-0.16939892758408234,1.622439353826091,-1.0132136279893977,-0.4204737774600796,1.0937914535206306,Powell
72,2025-12-10,-0.10848207185187504,1.622439353826091,-0.1727068684072837,-0.35198901955723005,1.1596375065806839,Powell
